iter,psnr
1037,30.400383
1038,30.636190
1039,30.552946
1040,30.509081
1041,30.110588
1042,30.222513
1043,30.288866
1044,30.632074
1045,30.534592
1046,30.137976
1047,30.563665
1048,30.297155
1049,30.382179
1050,30.306036
1051,29.916592
1052,30.208853
1053,30.182911
1054,29.895374
1055,30.230606
1056,30.174175
1057,30.398857
1058,30.078213
1059,30.075768
1060,30.135109
1061,30.181822
1062,30.209003
1063,30.185692
1064,30.395597
1065,30.643221
1066,30.367729
1067,30.379686
1068,30.539055
1069,30.266207
1070,30.344608
1071,30.304266
1072,30.273741
1073,30.493364
1074,30.360397
1075,30.567198
1076,30.073683
1077,29.849337
1078,30.218826
1079,29.990114
1080,30.055325
1081,29.770037
1082,30.534853
1083,30.246519
1084,29.789108
1085,29.924957
1086,30.368675
1087,30.377792
1088,29.760015
1089,29.781694
1090,30.428806
1091,30.249830
1092,30.229254
1093,30.319935
1094,30.461718
1095,30.085104
1096,29.966284
1097,30.740627
1098,30.348591
1099,30.540861
1100,30.272949
1101,30.915522
1102,30.251524
1103,30.300728
1104,30.381893
1105,30.227428
1106,30.281487
1107,30.305717
1108,30.382610
1109,30.471455
1110,30.305271
1111,30.311640
1112,29.978523
1113,30.588156
1114,30.027359
1115,30.440271
1116,30.429171
1117,30.454365
1118,30.422344
1119,30.114351
1120,30.663664
1121,30.428284
1122,29.998148
1123,30.443905
1124,30.371593
1125,30.697176
1126,30.643564
1127,30.557791
1128,30.583170
1129,30.354889
1130,30.536705
1131,30.246662
1132,29.785240
1133,30.023682
1134,30.156366
1135,30.223541
1136,30.318092
1137,30.477461
1138,30.447710
1139,30.345572
1140,30.113432
1141,30.431046
1142,30.360985
1143,30.446760
1144,30.408680
1145,30.453609
1146,30.328320
1147,30.314262
1148,30.618069
1149,29.997869
1150,30.112438
1151,30.373062
1152,30.475296
1153,30.345020
1154,30.555534
1155,30.361607
1156,30.279463
1157,30.029957
1158,30.431488
1159,30.511744
1160,30.063259
1161,29.709000
1162,29.790049
1163,30.233692
1164,30.088976
1165,30.307524
1166,30.104713
1167,30.186928
1168,30.286329
1169,30.369310
1170,30.217592
1171,30.534740
1172,30.663227
1173,30.444395
1174,30.381607
1175,30.469669
1176,30.480001
1177,30.399498
1178,30.209187
1179,30.362070
1180,30.319067
1181,30.567995
1182,30.406599
1183,30.101013
1184,30.802189
1185,30.811632
1186,30.716578
1187,30.044613
1188,30.553480
1189,30.099806
1190,30.515104
1191,30.406708
1192,30.151995
1193,30.623947
1194,30.400764
1195,30.244053
1196,30.248463
1197,30.422499
1198,30.326006
1199,30.155256
1200,29.796286
1201,30.198526
1202,30.605936
1203,30.268290
1204,30.615673
1205,30.655603
1206,30.204945
1207,30.250572
1208,30.134659
1209,30.188894
1210,30.463278
1211,30.333399
1212,30.265429
1213,30.396736
1214,30.142054
1215,30.365952
1216,30.225586
1217,30.449959
1218,29.967718
1219,30.278082
1220,30.277885
1221,30.362322
1222,30.087372
1223,30.171789
1224,30.128260
1225,30.464508
1226,30.471464
1227,30.435127
1228,30.050678
1229,30.324375
1230,30.510584
1231,30.230415
1232,30.366999
1233,30.254894
1234,30.306135
1235,30.512287
1236,30.204264
1237,30.546217
1238,30.803991
1239,30.259192
1240,30.477436
1241,30.525120
1242,30.238127
1243,30.764793
1244,30.628096
1245,30.430527
1246,30.283882
1247,30.494610
1248,30.841888
1249,30.463339
1250,30.372292
1251,30.536243
1252,30.425966
1253,30.699425
1254,30.831991
1255,30.558462
1256,30.515236
1257,30.533081
1258,30.213572
1259,30.472860
1260,30.363369
1261,30.299494
1262,30.760990
1263,30.318253
1264,30.929745
1265,30.791439
1266,30.528400
1267,30.111012
1268,30.753000
1269,30.600237
1270,30.475510
1271,30.707853
1272,30.507523
1273,30.636919
1274,30.382263
1275,30.304737
1276,30.494139
1277,30.441210
1278,30.332159
1279,29.878342
1280,29.841089
1281,30.049791
1282,30.568773
1283,30.142427
1284,30.064932
1285,30.149250
1286,30.387583
1287,30.540277
1288,29.842402
1289,30.399464
1290,30.140532
1291,30.196779
1292,29.974142
1293,30.183062
1294,30.245071
1295,30.498341
1296,29.952211
1297,30.616098
1298,30.386021
1299,30.279722
1300,30.626715
1301,30.766901
1302,30.215647
1303,30.475159
1304,30.477392
1305,30.186783
1306,30.356564
1307,30.720644
1308,30.328375
1309,30.628014
1310,30.548903
1311,30.443737
1312,30.650770
1313,30.241676
1314,30.519987
1315,30.248343
1316,30.109556
1317,30.498957
1318,30.300690
1319,30.674841
1320,30.504503
1321,30.729834
1322,30.253851
1323,30.499516
1324,30.728249
1325,30.501122
1326,30.602551
1327,30.487152
1328,30.478430
1329,30.435421
1330,30.344173
1331,30.747711
1332,30.189857
1333,30.494017
1334,30.436632
1335,30.459156
1336,30.498425
1337,30.387096
1338,30.299109
1339,30.624819
1340,30.720572
1341,30.642878
1342,30.345285
1343,30.447016
1344,30.403608
1345,30.058094
1346,30.578735
1347,30.752512
1348,30.222588
1349,30.087460
1350,30.549534
1351,30.377163
1352,30.375057
1353,30.384684
1354,30.539055
1355,30.565443
1356,30.491785
1357,30.070536
1358,30.340666
1359,30.659184
1360,30.502754
1361,30.356520
1362,30.372314
1363,30.166168
1364,30.273886
1365,30.628128
1366,30.640131
1367,30.427750
1368,30.398626
1369,30.318306
1370,30.849733
1371,30.864714
1372,30.383619
1373,30.379322
1374,30.628469
1375,30.405996
1376,30.367306
1377,30.182190
1378,30.750528
1379,30.655792
1380,30.629642
1381,30.177473
1382,30.448235
1383,29.976139
1384,30.626308
1385,30.482079
1386,30.518045
1387,29.993992
1388,30.674616
1389,30.475840
1390,30.591766
1391,30.074959
1392,30.428837
1393,30.556742
1394,30.392193
1395,30.190271
1396,30.625080
1397,30.662558
1398,30.569004
1399,30.578821
1400,30.862333
1401,31.045538
1402,30.231615
1403,30.517069
1404,30.364344
1405,30.333570
1406,30.389629
1407,30.532776
1408,30.202917
1409,30.551113
1410,30.505121
1411,30.467854
1412,30.502052
1413,30.793549
1414,30.855288
1415,30.470203
1416,30.713785
1417,30.572792
1418,30.385210
1419,30.453814
1420,30.201591
1421,30.263206
1422,30.663780
1423,30.119711
1424,30.161364
1425,30.675058
1426,30.828808
1427,30.334587
1428,30.370853
1429,30.290548
1430,30.441505
1431,30.916811
1432,30.386627
1433,30.023188
1434,30.581013
1435,30.329163
1436,30.791637
1437,30.379444
1438,30.614315
1439,30.731602
1440,30.710558
1441,30.346426
1442,29.740095
1443,30.283079
1444,30.417543
1445,29.977657
1446,29.905369
1447,30.518118
1448,30.005102
1449,29.941813
1450,30.174694
1451,30.797482
1452,30.053577
1453,30.329708
1454,30.224916
1455,30.438984
1456,30.597330
1457,30.662607
1458,30.438168
1459,30.385262
1460,30.484352
1461,30.612537
1462,30.004433
1463,30.254648
1464,30.501598
1465,30.691101
1466,30.329678
1467,30.286974
1468,30.634211
1469,30.658085
1470,30.209131
1471,30.328087
1472,30.692575
1473,30.950068
1474,30.826445
1475,30.709774
1476,30.685368
1477,30.558451
1478,30.692572
1479,30.776773
1480,30.806990
1481,30.493935
1482,30.687822
1483,30.825569
1484,30.306025
1485,30.584278
1486,30.533567
1487,30.740213
1488,30.563904
1489,30.721622
1490,30.342834
1491,30.835924
1492,30.783787
1493,30.692837
1494,30.359055
1495,30.812906
1496,30.572630
1497,30.847668
1498,30.591810
1499,30.421497
1500,30.707228
1501,30.481777
1502,30.480419
1503,30.935699
1504,30.720770
1505,30.392876
1506,30.621731
1507,30.757698
1508,31.081093
1509,30.810141
1510,30.665762
1511,30.930468
1512,30.939917
1513,30.981285
1514,30.436546
1515,30.587898
1516,31.017962
1517,30.676712
1518,30.979330
1519,30.750652
1520,30.657681
1521,30.762638
1522,30.817186
1523,30.906580
1524,30.911331
1525,30.942963
1526,30.884834
1527,31.110357
1528,30.754311
1529,30.694757
1530,30.178688
1531,30.302095
1532,30.712217
1533,30.832193
1534,30.853424
1535,30.709467
1536,31.126280
1537,30.374830
1538,30.723177
1539,30.851835
1540,31.159952
1541,30.592266
1542,30.785526
1543,30.755365
1544,30.824549
1545,30.672838
1546,30.929831
1547,30.359182
1548,30.725288
1549,31.185036
1550,30.674841
1551,30.356110
1552,30.191048
1553,30.825668
1554,30.836464
1555,30.474920
1556,30.627398
1557,30.588326
1558,30.929161
1559,30.660675
1560,30.334303
1561,30.655691
1562,30.620792
1563,30.711390
1564,30.512087
1565,30.822069
1566,30.959579
1567,30.704557
1568,30.802248
1569,30.898701
1570,30.672709
1571,30.763538
1572,30.749487
1573,30.302265
1574,30.655231
1575,30.845972
1576,30.840940
1577,30.680950
1578,30.692249
1579,30.522667
1580,30.735682
1581,30.492603
1582,30.946442
1583,30.579710
1584,30.319336
1585,30.621151
1586,30.708065
1587,30.602278
1588,30.913792
1589,30.829655
1590,30.967930
1591,30.679230
1592,30.811354
1593,31.225756
1594,30.504707
1595,30.536474
1596,30.592545
1597,30.582775
1598,30.769821
1599,30.912041
1600,30.840052
1601,30.923586
1602,31.110245
1603,30.406143
1604,30.989710
1605,30.995333
1606,30.542374
1607,31.016102
1608,30.952948
1609,31.070719
1610,30.551298
1611,30.729387
1612,30.509068
1613,30.986639
1614,30.432199
1615,31.171301
1616,30.287024
1617,30.560150
1618,30.915932
1619,30.740288
1620,30.860346
1621,30.921442
1622,30.899643
1623,30.523945
1624,30.943205
1625,31.052799
1626,30.659641
1627,30.810400
1628,30.833685
1629,30.524355
1630,30.727571
1631,30.148495
1632,30.600954
1633,31.238949
1634,30.922258
1635,30.882006
1636,30.617962
1637,30.746683
1638,30.751570
1639,31.076389
1640,30.696814
1641,30.848953
1642,30.966799
1643,30.765285
1644,30.565678
1645,30.712339
1646,30.967779
1647,31.098335
1648,30.872435
1649,31.018686
1650,30.898226
1651,30.979048
1652,30.789972
1653,30.841015
1654,30.894199
1655,30.491753
1656,30.788298
1657,30.784330
1658,30.807199
1659,31.188940
1660,30.724089
1661,30.825254
1662,30.510786
1663,30.802149
1664,30.810831
1665,31.020332
1666,30.797970
1667,30.718494
1668,31.026814
1669,30.814213
1670,30.674040
1671,30.976542
1672,30.751198
1673,31.118238
1674,30.786253
1675,30.940907
1676,30.796171
1677,30.638403
1678,30.873432
1679,30.870537
1680,31.082825
1681,30.655876
1682,30.619324
1683,30.517931
1684,30.761667
1685,30.631611
1686,30.907969
1687,31.052795
1688,30.916298
1689,30.830650
1690,30.456764
1691,30.823973
1692,30.407637
1693,30.295851
1694,30.752378
1695,30.704433
1696,30.614777
1697,30.863068
1698,30.740191
1699,30.363951
1700,30.638329
1701,30.566181
1702,30.967106
1703,30.948618
1704,30.212490
1705,30.910677
1706,30.746958
1707,30.499987
1708,30.317455
1709,30.597612
1710,30.877464
1711,30.700060
1712,30.485678
1713,30.683596
1714,30.513741
1715,30.627464
1716,30.887133
1717,30.931883
1718,30.877409
1719,30.763355
1720,30.809076
1721,30.680340
1722,30.786396
1723,30.575363
1724,31.157104
1725,30.803329
1726,30.708822
1727,30.720978
1728,30.546749
1729,30.611929
1730,30.446857
1731,30.977348
1732,30.821953
1733,30.893290
1734,30.775656
1735,30.809107
1736,30.634411
1737,30.415895
1738,30.928247
1739,30.848106
1740,30.953445
1741,30.751442
1742,31.083059
1743,30.988747
1744,31.074495
1745,30.825520
1746,30.793150
1747,31.016991
1748,31.119112
1749,30.689159
1750,30.852621
1751,30.889090
1752,30.955902
1753,31.106850
1754,30.706108
1755,30.675877
1756,31.157352
1757,30.786371
1758,31.073969
1759,30.546610
1760,31.221542
1761,31.103466
1762,30.585907
1763,30.391907
1764,30.417009
1765,31.062979
1766,31.306946
1767,30.774302
1768,30.914694
1769,31.086615
1770,31.290377
1771,31.046482
1772,31.149843
1773,31.095627
1774,30.887093
1775,30.974974
1776,30.782686
1777,30.944548
1778,30.906786
1779,31.152067
1780,30.816154
1781,30.796782
1782,31.179684
1783,31.073582
1784,30.659914
1785,30.975618
1786,31.094908
1787,30.926481
1788,31.205193
1789,31.006887
1790,31.058428
1791,30.791613
1792,31.407341
1793,30.947510
1794,31.034195
1795,30.809729
1796,30.911455
1797,31.053562
1798,31.093040
1799,31.285278
1800,31.231497
1801,30.891390
1802,31.138292
1803,30.752640
1804,30.921114
1805,30.807739
1806,30.734715
1807,30.729948
1808,31.023085
1809,30.999977
1810,30.872496
1811,30.541798
1812,30.851801
1813,31.094311
1814,30.943266
1815,31.361418
1816,31.094877
1817,30.729704
1818,30.471460
1819,30.789623
1820,30.849340
1821,30.933590
1822,31.032530
1823,31.064119
1824,30.658371
1825,30.702429
1826,30.875923
1827,30.887514
1828,30.672539
1829,30.714905
1830,30.343170
1831,30.485842
1832,30.494869
1833,30.793657
1834,30.894949
1835,31.006355
1836,30.842230
1837,30.852919
1838,31.053282
1839,30.644358
1840,30.872156
1841,30.912889
1842,30.927961
1843,31.244076
1844,30.840834
1845,31.192720
1846,30.737061
1847,30.977953
1848,30.740763
1849,30.489370
1850,30.528547
1851,31.232960
1852,31.000395
1853,30.893511
1854,30.259665
1855,30.800688
1856,30.793985
1857,30.844198
1858,30.953423
1859,30.667187
1860,31.192591
1861,31.013319
1862,30.876413
1863,31.082262
1864,30.905521
1865,31.010944
1866,31.091825
1867,30.951029
1868,30.547239
1869,30.531044
1870,31.380445
1871,31.183231
1872,31.062834
1873,30.715750
1874,30.936171
1875,30.944166
1876,30.778357
1877,30.686342
1878,30.915997
1879,31.124844
1880,30.736570
1881,30.888481
1882,30.549215
1883,30.597713
1884,31.213514
1885,31.112968
1886,30.594391
1887,30.624836
1888,30.851662
1889,30.752197
1890,30.868345
1891,30.918543
1892,30.965012
1893,30.867321
1894,30.597630
1895,30.787676
1896,30.823475
1897,30.830479
1898,30.809277
1899,30.876184
1900,30.511845
1901,30.637306
1902,30.960575
1903,30.754391
1904,31.148308
1905,30.944042
1906,30.855753
1907,31.071053
1908,30.786610
1909,31.017302
1910,30.784077
1911,30.874207
1912,30.643839
1913,30.673630
1914,30.815773
1915,31.033047
1916,30.886787
1917,30.970791
1918,30.715122
1919,30.862528
1920,30.909428
1921,30.821953
1922,30.916676
1923,30.796186
1924,31.155806
1925,30.893469
1926,30.945642
1927,30.898254
1928,30.814373
1929,30.802942
1930,31.012238
1931,30.891459
1932,30.893967
1933,30.923433
1934,30.634197
1935,30.602169
1936,30.877533
1937,31.011747
1938,31.178467
1939,30.703096
1940,30.454977
1941,30.674116
1942,30.820181
1943,31.200184
1944,30.880812
1945,30.326704
1946,30.632130
1947,30.670448
1948,30.906195
1949,31.370605
1950,30.521049
1951,30.783777
1952,31.207996
1953,31.294926
1954,30.714035
1955,30.951921
1956,31.165808
1957,30.984539
1958,30.802670
1959,31.217463
1960,30.869240
1961,31.136740
1962,30.878704
1963,31.159159
1964,30.917292
1965,30.741072
1966,31.194874
1967,30.819189
1968,30.924591
1969,30.973858
1970,31.154041
1971,30.729256
1972,30.694130
1973,30.757614
1974,31.105589
1975,30.963589
1976,31.018993
1977,30.785795
1978,31.241535
1979,30.853481
1980,30.834030
1981,30.864584
1982,30.520412
1983,30.975481
1984,30.773739
1985,30.572508
1986,30.372330
1987,30.947868
1988,31.063377
1989,30.674614
1990,31.012587
1991,30.982908
1992,30.903027
1993,30.863892
1994,30.995384
1995,30.777124
1996,30.978998
1997,30.768097
1998,31.014608
1999,30.926416
2000,31.024233
